id,text,hn_link,ai_label,human_label,corrected,notes
8861710,"Can someone here give a quick explanation on how this would work? Assuming that everything is stored as qubits and that their internal state is used as a way to increase storage (and they found a way to make the internal state not change over time), wouldn&#x27;t reading from disk destroy this internal state (not to mention give a random output)? Have they found a way to measure a qubit in some way without possible loss of information?",https://news.ycombinator.com/item?id=8861710,technical,technical,0,
42614559,"Ask HN: How Do Google Willow's Results Affect Quantum Computing Timelines? As a model question, I think it is most interesting to consider when RSA-2048 will be factored using a quantum computer. Are we going to see the internet&#x27;s cryptography breaking much sooner than expected?<p>Edit: Also curious if any experts have hard dates when they expect this milestone to be reached.",https://news.ycombinator.com/item?id=42614559,discussion,discussion,0,
9904038,I am surprised no one has mentioned quantum information yet. Quantum information is the subfield of physics whose goal is to understand what new information processing tasks are possible&#x2F;efficient that are not possible&#x2F;inefficient in the quantum world. Two such tasks are quantum computing and quantum key distribution. This field was birthed in the early 80s and has seen steady progress since then. Various architectures for quantum computing have been proposed and experimental control over them has steadily increased in each one over the last few years. While we are not there yet the sequence of results shows that we are rapidly approaching the fault-tolerance thresholds after which it will be possible to build quantum computers. Quantum key distribution is a simpler task and has already been achieved commercially. Now we are trying to increase the rates of transfer. We are slowly also relaxing experimental requirements. For instance there are protocols where you don&#x27;t have to trust that your devices where not tampered with by an adversary. These are exciting times in quantum information. While important theoretical results where found in the 80s and 90s the experimental momentum today far outpaces it.,https://news.ycombinator.com/item?id=9904038,technical,technical,0,
28484462,Quantum Breakthrough: Entanglement of Three Spin Qubits Achieved in Silicon,https://news.ycombinator.com/item?id=28484462,hype,hype,0,
35741964,Wild to see a practical application of quantum entanglement hit the milestone of both miniaturization and performance enhancement through scaling.,https://news.ycombinator.com/item?id=35741964,hype,discussion,1,Brief excited reaction to a result ('Wild to see'). No technical content or capability claim.
9474505,"The page doesn&#x27;t render very well for me, so it&#x27;s hard to tell what&#x27;s going on.  There&#x27;s lots of &quot;[Math Processing Error]&quot; garbage. Here&#x27;s how I&#x27;d approach solving it.  First, I&#x27;d split it into two subproblems, each sending two bits. The first two bits are straightforward.  B makes a Bell pair and sends half to A and half to Sender.  A forwards its entangled qubit directly to the receiver.  Sender superdense codes two bits and sends the resulting qubit to the receiver via C.  The receiver decodes the two bits the usual way.  This costs one qubit each on the B-&gt;A, A-&gt;Receiver, B-&gt;Sender, Sender-&gt;C, and C-&gt;Receiver links. Now for the other two bits.  B generates a Bell pair and sends half to C via A and half to Sender.  Sender superdense codes the remaining two bits and sends the coded qubit to C.  C decodes the two bits.  Receiver generates a Bell pair, keeps half, and sends half to C via A.  C superdense codes the two bits it just decoded into the entangled qubit it got from Receiver and sends the coded qubit to Receiver.  Receiver decodes it.  This sends one qubit each B-&gt;A, B-&gt;Sender, Sender-&gt;C, C-&gt;Receiver, and Receiver-&gt;A as well as two qubits A-&gt;C. Adding it up, this uses exactly the allowed capacity on all links.  Problem solved using standard techniques. Edit: fixed a typo",https://news.ycombinator.com/item?id=9474505,technical,technical,0,
38111222,"Ask HN: How are quantum computing companies making money? I&#x27;m not very familiar with Quantum computing, but isn&#x27;t the field in a somewhat state of research? How are all these companies making money?",https://news.ycombinator.com/item?id=38111222,discussion,discussion,0,
4306103,Dugg Explaining Quantum Computing | Wavewatching A round-up of expert explanations on quantum computing for the lay person and why this feat is so darn difficult.,https://news.ycombinator.com/item?id=4306103,discussion,discussion,0,
27599398,"Belief will be required to achieve GeneralizedAI and Quantum Computing Until it&#x27;s understood that conciousness (not matter) is the fundamental unit of existence<p>The world will not achieve Generalized AI or Quantum Computing<p>Belief must play a central role in your processes if you want to win those games<p>The scientific method \ controlled studies are based upon disbelief, so it can&#x27;t win any games that require &quot;will of consciousness&quot; (faith) as a starting point.<p>The alchemists understood this.",https://news.ycombinator.com/item?id=27599398,hype,hype,0,
45084808,Except quantum error correction algorithms that are good don’t exist and probably theoretically never can exist:  https:&#x2F;&#x2F;spectrum.ieee.org&#x2F;the-case-against-quantum-computing,https://news.ycombinator.com/item?id=45084808,discussion,discussion,0,
7942854,"Ask HN: What could we human do with more computing power? Hi,<p>yesterday i discussed with a friend of mine what would change with quantum computers.<p>Would we overcome milestones in medical &amp; biotech science? Would we explore more of our universe? I&#x27;m already very excited about this topic. What will change with exponential increased computer power?<p>Right now as quantum computers are not normalcy - what impact does current crowd computing have on science? There are a few project we you can let your computer compare proteins etc. - is it worth it my time, cpu power and electricity costs? How important is crowd computing?<p>Excited to hear your thoughts on that.<p>Best 
ugd",https://news.ycombinator.com/item?id=7942854,discussion,discussion,0,
39657567,Show HN: 1-qubit quantum circuit simulator with interactive bloch sphere This has been a small labour of love for a few days. Just a fun idea I had to create a single qubit quantum circuit simulator with interactive 3D bloch sphere.<p>Check out my blog post linked on the page for further introduction to quantum computing!,https://news.ycombinator.com/item?id=39657567,technical,technical,0,
17565564,"Ask HN: What are the best books about Quantum Computing for beginners? As I searched for Quantum Computing books, I didn&#x27;t have success to find the book that is written for non-technical person. For me, I understand the basics, but I have people around me who are not involved in Computer science and they are still interested to learn about Quantum Computing. Also, I found IBM&#x27;s videos very useful when I recommend them but still books are better structured in terms of learning the processes. Thanks.",https://news.ycombinator.com/item?id=17565564,discussion,discussion,0,
46292467,"Neura Link, Quantum computers are making interesting milestones with Microsoft releasing a processor chip for Quantum computing. Green steel is another interesting one, though not as &#x27;sexy&#x27; as the previous two.",https://news.ycombinator.com/item?id=46292467,hype,discussion,1,"Briefly listing tech developments (Neuralink, QC, green steel). Conversational, no capability claim."
42368640,'Truly remarkable breakthrough': New Google quantum chip hits accuracy milestone,https://news.ycombinator.com/item?id=42368640,hype,hype,0,
9474758,"I&#x27;m using plain ol&#x27; Firefox on Linux.  I just refreshed and it rendered correctly.  Go figure. I&#x27;ll try to find some time this afternoon to re-read the flat coding thing now that the math is there.  But I&#x27;m a bit confused -- if I have a one-qubit state that&#x27;s restricted to the set of states that are linear combinations of ±|0&gt; ± |1&gt;, then are only two such states up to global phase, and those states are orthogonal, so I can just measure without loss and treat it as a classical bit.  Am I missing something? It&#x27;s a neat puzzle, though, and I imagine that there are variants with very interesting solutions.",https://news.ycombinator.com/item?id=9474758,technical,technical,0,
14260654,China hits milestone in developing quantum computer ‘to eclipse all others’,https://news.ycombinator.com/item?id=14260654,hype,hype,0,
42371170,"Yes, this is exactly what it is doing [1]. The area of research is Noisy Intermediate Scale Quantum, and has arisen specifically to prove that quantum supremacy is possible in practice. It is currently the focus of pretty much all quantum computing research because attempts to produce a generalized quantum computer have all failed miserably. Existing practical quantum computers (like DWave) perform various annealing tasks but have basically proven to be inferior to probablistic algorithms computing the same task. To date all attempt to produce valid claims of quantum supremacy via this channel have failed on closer inspection, and there is no reason to assume otherwise in this case until researchers have had time to look at the paper. There&#x27;s a number of skeptics in the quantum computing field that believe that this is simply not possible. [1]  https:&#x2F;&#x2F;news.ycombinator.com&#x2F;item?id=42369463",https://news.ycombinator.com/item?id=42371170,technical,technical,0,
41905505,Quantum breakthrough: Researchers unlock door to unhackable tech using light,https://news.ycombinator.com/item?id=41905505,hype,hype,0,
9903264,"If you look at quantum computing [1], which is very much a part of physics, I would claim that progress is accelerating there. Its a field that is asking a lot of deep questions about reality and also spurring a lot of technological innovation. [1]  https:&#x2F;&#x2F;en.wikipedia.org&#x2F;wiki&#x2F;Timeline_of_quantum_computing",https://news.ycombinator.com/item?id=9903264,discussion,discussion,0,
20965057,"Ask HN: Is quantum computing likely in the next 20 years? A colleague recently asked my thoughts on quantum computing. I know little about the subject but I responded that it seemed that it is still a long way off becoming viable outside of CS theorists and academic labs, based on my cursory readings over the past few yesrs.<p>What does the HN community think? Is quantum computing still a long way off? And when will we know that quantum computing has actually arrived?",https://news.ycombinator.com/item?id=20965057,discussion,discussion,0,
47297872,"Show HN: Ket – quantum circuit simulator, TypeScript, 3 back ends, 14 formats I built a quantum circuit simulator that runs entirely in Node.js or the browser with no Python dependency.<p>The core problem: every serious quantum tool requires Python. If you&#x27;re building a web app, an educational tool, or just want to work in TypeScript, you&#x27;re stuck either shelling out to Python or using libraries that are years stale.<p>Three simulation backends in one library:
  - Statevector — sparse Map&lt;bigint, Complex&gt;, practical to ~20 qubits
  - MPS&#x2F;tensor network — O(n·χ²) memory, runs GHZ-100 in 30ms
  - Exact density matrix — per-gate depolarizing noise, no Monte Carlo<p>14 import&#x2F;export formats — OpenQASM 2&#x2F;3, Qiskit Python, Cirq, IonQ JSON, Quil, Q#, pyQuil, Braket, CudaQ, TFQ, Quirk, LaTeX, native JSON. Round-trips its own format losslessly.<p>IonQ hardware targeting — validate circuits against real device specs (aria-1, forte-1, harmony) before submitting. Published noise figures built in.<p>717 tests covering analytic correctness, gate invertibility, BigInt correctness at qubit indices 30&#x2F;31&#x2F;40, and full round-trips for all formats.<p>npm install @kirkelliott&#x2F;ket<p>GitHub: <a href=""https:&#x2F;&#x2F;github.com&#x2F;dmvjs&#x2F;ket"" rel=""nofollow"">https:&#x2F;&#x2F;github.com&#x2F;dmvjs&#x2F;ket</a>",https://news.ycombinator.com/item?id=47297872,technical,technical,0,
36464138,Microsoft claims first milestone in creating a practical quantum computer,https://news.ycombinator.com/item?id=36464138,hype,hype,0,
48033532,"Ask HN: Is quantum computing worth the struggle? I am a phd student in quantum computing(QC), and recently I am a little depressed. Over the past few years I have heard a lot of inspiring news about the development of our field, which is exactly the reason that I chose to persue a doctoral degree in this filed.<p>But as I got closer to the frontline, I found more frustrating facts. The qubits are fragile, hard to maintain even for a single day, and the number are limited by all kinds of factors. The cost is huge, the devices are sensitive enough to  feel the draft of room temperature. Not to mention there are few useful applications discovered for quantum algorithms. The beautiful visions seem to become a bubble, and it could burst at any time.<p>That makes me feel lost about the future: whether I should stick on this field? If not, where can I go? The most familiar things to me is quantum mechanics, and it&#x27;s useless for almost every other fields.<p>Desperate...",https://news.ycombinator.com/item?id=48033532,discussion,discussion,0,
12239275,Record-breaking logic gate important milestone on road to quantum computers,https://news.ycombinator.com/item?id=12239275,hype,hype,0,
44736353,"Show HN: TyxonQ, A Chinese Full-Stack Quantum Software Framework on Real Machine TyxonQ Quantum&quot; Global Launch: Dawn of Stable Quantum Computing Era<p>QureGenAI—TyxonQ: World&#x27;s First Production-Ready Quantum-Classical Hybrid Computing Platform with Pulse-Level Control Now Fully Open<p>Beijing, July 22, 2025 – Quantum computing industrialization achieves a critical milestone. TyxonQ, the full-stack quantum software framework developed by QureGenAI BioTech (Suzhou) Life Science Technology Co., Ltd., officially launches today. Built under the  Apache 2.0 open-source license, this framework pioneers deep integration of quantum hardware and software stacks, delivering a production-ready toolchain for industrial users to access quantum computing power.<p>1. Core Advancement: Real Quantum Hardware Integration 
TyxonQ enables enterprise users to directly schedule tasks on  Homebrew_S2 superconducting quantum processors  via its self-developed quantum cloud platform:<p># 量子硬件调用示例
import tyxonq as tq
from tyxonq.cloud import apis
apis.set_token(&quot;YOUR_API_KEY&quot;)  # 通过tyxonq.com获取
task = apis.submit_task(device=&quot;homebrew_s2&quot;, circuit=my_circuit)<p>The platform supports multi-layer quantum control, including  gate operations  and  pulse signal modulation. In benchmark quantum chemistry tasks, Homebrew_S2 demonstrates significant efficiency gains over classical architectures, enabling practical applications in drug discovery and beyond.<p>2. Breakthrough Tech: Quantum + AI Dual-Engine Architecture 
TyxonQ innovatively merges generative AI with heterogeneous computing, offering three core advantages:
 ① Accessible Quantum Computing Power 
It is the first global deployment of Homebrew_S2 superconducting processors, executes algorithms on real quantum hardware (not simulators), pioneers Quantum-Per-Second (qps) granular billing system and slashes usage barriers.
 ② AI-Native Quantum Compilation 
 ③ World’s first Generative Quantum Eigensolver (GQE) integrated
It accomplishes &quot;natural language →quantum circuit&quot; translation (experimental), supports quantum machine learning (QML) pretrained models. The cross-domain solutions for quantum chemistry, drug discovery &amp; materials science, integrates auto-differentiation, tensor network acceleration with seamless PyTorch&#x2F;TensorFlow compatibility.<p>3. Biomedical Innovation 
TyxonQ delivers transformative value in biomedicine:
Accelerated Schrödinger Equation Solving: Simulates non-standard amino acids&#x2F;metal ion effects—beyond traditional AI capabilities
QM&#x2F;MM Integration: Unified quantum chemistry&#x2F;molecular dynamics workflows via Python
“Since 2023, we’ve proven industrial-scale quantum drug design feasibility in QureGenAI’s 2024 paper A Hybrid Quantum Computing Pipeline for Real World Drug Discovery. With TyxonQ&#x27;s launch, we aspire to attract broader interdisciplinary communities to join us. We are committed to minimizing quantum computing entry barriers for collaborators across all knowledge domains.&quot; states Dr. Li Xiaoran, CEO of QureGenAI. &quot;<p>4. Developer Ecosystem &amp; Roadmap 
The platform adopts the Apache 2.0 open-source license, enabling developers to access resources through:<p>pip install tyxonq<p>or access the GitHub repository for immediate integration. Our version roadmap maintains full transparency:
V1.x (Released): Hardware execution &#x2F; Auto-differentiation &#x2F; VQE algorithms
V2.x (Development): Quantum API gateway &#x2F; LLM integration &#x2F; Pulse-level control
V3.x (Planned): Distributed quantum networks &#x2F; Enterprise cloud platform<p>5. Experience Quantum Today 
Visit  www.tyxonq.com and redeem code  &quot;量子未来无限可能&quot; for  100 QAU computing credits  to run your first quantum program on Homebrew_S2!<p>&quot;We’re turning blueprints into reality,&quot; emphasizes QureGenAI’s CEO. &quot;Traditional tools build houses; quantum tools create molecular-scale materials. This marks the true dawn of QuantumAIDD.&quot;<p>Resource Links:
Official Platform: <a href=""https:&#x2F;&#x2F;www.tyxonq.com"" rel=""nofollow"">https:&#x2F;&#x2F;www.tyxonq.com</a>
Business Inquiries: bd@quregenai.com
Developer Support: code@quregenai.com",https://news.ycombinator.com/item?id=44736353,technical,technical,0,
9929278,"Here&#x27;s Scott Aaronson&#x27;s answer to a similar question on his blog a couple of weeks ago:  Yes, Nielsen and Chuang is the standard textbook for quantum computing; it’s excellent (even though 16 years old by now). If you wanted to start with something shorter and more introductory, you could try David Mermin’s “Introduction to Quantum Computer Science.”",https://news.ycombinator.com/item?id=9929278,discussion,discussion,0,
25842707,New and Hardened Quantum Crypto System Notches “Milestone” Open-Air Test,https://news.ycombinator.com/item?id=25842707,hype,hype,0,
45671346,"Ask HN: Any good books for a layman on history of quantum computing? I recently read Genius Makers and very much enjoyed it, and was wondering if there were any similar books to help me better understand where we currently are regarding QC and how we got here",https://news.ycombinator.com/item?id=45671346,discussion,discussion,0,
24178503,Major quantum computational breakthrough is shaking up physics and maths,https://news.ycombinator.com/item?id=24178503,hype,hype,0,
45680017,"This is more the case for D-Wave&#x27;s machines which are specialised for quantum annealing, allowing for greater numbers of qubits. Google and most other major hardware players make chips which can implement a universal quantum gate set allowing for arbitrary quantum operations to be performed (in principle). The issue with these chips is that quantum error correction is not fully implemented yet so computations are effectively time-limited due to the build up of noise from imperfect implementation and finite-temperature effects. A big part of current punts at quantum advantage is figuring out how to squeeze every last drop out of these currently faulty devices.",https://news.ycombinator.com/item?id=45680017,technical,technical,0,
46724609,"New analysis shows that a widely-publicized quantum computing “breakthrough” doesn’t replicate under closer scrutiny.
Researchers attempted to reproduce the claimed quantum advantage and found conventional explanations for the results — suggesting the original announcement oversold what the device actually did.",https://news.ycombinator.com/item?id=46724609,hype,discussion,1,Reports that a 'breakthrough' claim did NOT replicate. Opposite of hype — calling it out.
42387302,"Hi! I am under the impression that you&#x27;re one of the better-known skeptics of the practicality of QEC. And to my untrained eye, the recent QEC claim is the more interesting one of the two. (I am inclined to ignore the claims about quantum supremacy, especially when they&#x27;re based on random circuit sampling which as you pointed out made assertions that were orders of magnitude off because nobody cares about this problem classically, and so there is not much research effort into finding better classical algorithms. And of course, there&#x27;s a problem with efficient verification, as Aaronson mentions in his recent post.) I&#x27;ve seen a few comments of yours where you mentioned that this is indeed a nice result (predicated on the assumption that it&#x27;s true) [0, 1]. I worry a bit that you&#x27;re moving the goalposts with this blog post, even as I can&#x27;t fault any of your skepticism. I work at Google, but not anywhere close to quantum computing, and I don&#x27;t know any of the authors or anyone who works on this. But I&#x27;m in a space where I feel impacts of the push for post-quantum crypto (e.g. bloat in TLS handshakes) and have historically pooh-poohed the &quot;store now, decrypt later&quot; threat model that Google has adopted -- I have assumed that any realistic attacks are at a minimum decades away (if they ever come to fruition), and very little (if any) of the user data we process today will be relevant to a nation-state actor in, say, 30 years. If I take the Willow announcement at face value (in particular, the QEC claims), should I update my priors? In particular, how much further progress would need to be made for you to abandon your previously-stated skepticism about the general ability of QEC to continue to scale exponentially? I see a mention of one-in-a-thousand error rates on distance-7 codes which seems tantalizingly close to what&#x27;s claimed by Willow, but I would like to hear your take. [0]  https:&#x2F;&#x2F;gilkalai.wordpress.com&#x2F;2024&#x2F;08&#x2F;21&#x2F;five-perspectives-...  [1]  https:&#x2F;&#x2F;quantumcomputing.stackexchange.com&#x2F;questions&#x2F;30197&#x2F;#...",https://news.ycombinator.com/item?id=42387302,technical,technical,0,
9933856,"Here is a nice short (19 page) introduction: From Cbits to Qbits: Teaching computer scientists quantum mechanics by N. David Mermin  http:&#x2F;&#x2F;arxiv.org&#x2F;abs&#x2F;quant-ph&#x2F;0207118  The standard (very big) textbook is Nielsen and Chuang, Quantum Computing and Quantum Information.  It answers all your questions and much more.  Much of it is an advanced college physics textbook, but some of the chapters are quite accessible.",https://news.ycombinator.com/item?id=9933856,discussion,discussion,0,
44071179,"Ask HN: I'm suddenly hearing a lot about Quantum Computing again. Why? So I&#x27;ve seen this come up in government, in new headlines, and in relation to AI, but I don&#x27;t understand the links, and I don&#x27;t understand if it&#x27;s a new hype wave or if something substantive has changed. What&#x27;s the situation?",https://news.ycombinator.com/item?id=44071179,discussion,discussion,0,
985129,"I have a question about D-Wave. I've been trying to follow their progress in building multi-qubit adiabatic quantum computers for years now, and I see Google is working with them now too. But this blog entry states that it's hard to work out if D-Wave's hardware is really a quantum computer. Why is it so hard? I mean after all these years they still can't tell if it's actually working?",https://news.ycombinator.com/item?id=985129,discussion,discussion,0,
43188345,"Elephant in the room: Quantum computers will destroy Bitcoin Someone had to say it. Maybe the current drop is normies finally waking up and realizing that extrapolated accelerating developments in quantum computers will break encryption used in Bitcoin within 5 years.<p>It&#x27;s also extremely naive to assume it will be easy to transfer a massive decentralized project to a post-quantum algorithm. Maybe new cryptos will be invented, but Bitcoin will not &quot;retain value&quot;.<p>Things that will retain value if the entire internet is broken due to rapid deployment of quantum computers will be:<p>- Real estate<p>- Physical assets (gold, silver, etc)<p>- Physical stock certificates (printed on actual paper)<p>- Paper money<p>Since internet, cards, finance may just stop functioning one day as quantum computers break all encryption.<p>Feel free to prove me wrong.",https://news.ycombinator.com/item?id=43188345,hype,hype,0,
47236162,"Show HN: Qgate – Classical trajectory filtering for noisy quantum circuits Hi HN, I’m Ran. I built an open-code middleware package for Qiskit that uses classical post-selection to filter thermal noise out of deep quantum circuits without requiring global error correction.The current bottleneck in near-term quantum computing (NISQ) is the decoherence death spiral. When IBM proved &quot;Quantum Utility&quot; on 127 qubits in 2023, they used Zero-Noise Extrapolation (ZNE) to statistically guess the correct expectation values from the noise. I wanted to see if deep circuits retain exploitable statistical structure beyond apparent decoherence collapse.How it works: qgate adds a single ancilla probe (an O(1) quantum overhead) whose measurement outcome provides a trajectory score. During classical post-processing, shots are ranked using a dynamic Galton-style threshold, and the lowest-scoring (most decohered) trajectories are discarded. Unlike symmetry-based post-selection, this does not rely on known conserved operators.The Stress Test: I ran it on a 133-qubit heavy-hex lattice (IBM Torino) at an ISA depth of 16,700+ gates (~37x T1). In this regime, expectation values approach the infinite-temperature limit. After trajectory filtering, an 11.9% subset of shots exhibited a statistically significant negative energy shift (δ = -0.0798).I’ve published the telemetry, the math, and the codebase under a Source-Available Evaluation License.<p>Repo&#x2F;Docs: <a href=""https:&#x2F;&#x2F;github.com&#x2F;ranbuch&#x2F;qgate-trajectory-filter"" rel=""nofollow"">https:&#x2F;&#x2F;github.com&#x2F;ranbuch&#x2F;qgate-trajectory-filter</a><p>The Story&#x2F;Data: <a href=""https:&#x2F;&#x2F;medium.com&#x2F;@ranbuch&#x2F;beating-the-quantum-noise-wall-extracting-signal-from-a-133-qubit-processor-a1e8eb85e565"" rel=""nofollow"">https:&#x2F;&#x2F;medium.com&#x2F;@ranbuch&#x2F;beating-the-quantum-noise-wall-e...</a><p>Install: pip install qgate",https://news.ycombinator.com/item?id=47236162,technical,technical,0,
21638491,Researchers at University of Waterloo reach milestone in quantum standardization,https://news.ycombinator.com/item?id=21638491,hype,hype,0,
47959417,A photon was teleported across 270 meters in quantum breakthrough,https://news.ycombinator.com/item?id=47959417,hype,hype,0,
45699455,WTF does it even mean to run a quantum error correction algorithm on a (classical) FPGA?,https://news.ycombinator.com/item?id=45699455,technical,technical,0,
45517654,Ask HN: ArsTechnica qbits mechanics[0] for a scaled up version of roons[1]? [0] : Floating Electrons on a sea of helium : https:&#x2F;&#x2F;arstechnica.com&#x2F;science&#x2F;2025&#x2F;10&#x2F;new-qubit-tech-traps-single-electrons-on-liquid-helium&#x2F;<p>[1] : Show HN:  Roons -l Mechanical Computer Kit : https:&#x2F;&#x2F;news.ycombinator.com&#x2F;item?id=43859464<p>Non-technical guide : https:&#x2F;&#x2F;minecraft.fandom.com&#x2F;wiki&#x2F;Tutorials&#x2F;Redstone_computers,https://news.ycombinator.com/item?id=45517654,technical,technical,0,
36136384,"Ask HN: Is “ignore constant” in complexity theory a scam? In quantum system, the problem size grow by the exponential of 2. If the algorithm requires N qubits, the cost is O(2^N).<p>Say you invented a new algorithm. Required qubit is now N -&gt; (N-3) [1]. By the 2^N rule, we see that this is equivalent to 2^3 = 8 times faster. O(0.125 2^N). This is the kind of major breakthrough in the field.<p>Often I reimplement someone else&#x27; code and got 20X~50X speed up. The speed is equivalent to lowering qubit requirement by 5.<p>But complexity theory tell us this speed up doesn&#x27;t matter since constant term is ignored.<p>[1] Tapering-off qubit requirement by IBM lab",https://news.ycombinator.com/item?id=36136384,technical,technical,0,
44263091,"Fwiw: The last paper I saw posted on hackernews from Gil Kalai included a few explicit predictions about what would be impossible in quantum error correction. This was a paper from a few years back. The problem is that now Google has published results which imply that some Kalai&#x27;s predictions turned out false. The paper in question is Google&#x27;s recent &quot;below threshold&quot;&#x2F;&quot;beyond break-even&quot; QEC paper. I believe Kalai was predicting below threshold QEC to be impossible IIRC, among other things. Not sure if Kalai has responded or updated his predictions, I haven&#x27;t been following him closely.",https://news.ycombinator.com/item?id=44263091,discussion,discussion,0,
45995051,"&gt; IBM anticipates that the first cases of verified quantum advantage will be confirmed by the wider community by the end of 2026. In 2019, Google claimed quantum supremacy [1]. I&#x27;m truly confused about what quantum computing can do today, or what it&#x27;s likely to be able to do in the next decade. [1]  https:&#x2F;&#x2F;www.nasa.gov&#x2F;technology&#x2F;computing&#x2F;google-and-nasa-ac...",https://news.ycombinator.com/item?id=45995051,discussion,discussion,0,
43646399,"Less Quantum, More Advantage: End-to-End Quantum Algorithm for Jones Polynomial",https://news.ycombinator.com/item?id=43646399,technical,technical,0,
42413679,Google says its breakthrough quantum chip can't break modern cryptography,https://news.ycombinator.com/item?id=42413679,hype,hype,0,
4546128,"Quantum computer breakthrough Australian researchers announce the creation of the first working ""quantum bit"" based on a single atom in silicon.",https://news.ycombinator.com/item?id=4546128,hype,hype,0,
44622144,"It&#x27;s a good point - IMO is about performance under some specific resource constraints, and those constraints don&#x27;t make sense for AIs. But I wonder how far we are from an AI solving a well-studied unsolved math problem. That would be more of a decisive &quot;quantum supremacy&quot; type milestone.",https://news.ycombinator.com/item?id=44622144,hype,discussion,1,"Comparing AI to QC milestones. Primary topic is AI benchmarks, not a QC capability claim."
47227127,"Do we have an example of a real quantum computer doing some kind of a computation that is not easily accessible by the regular computer? I keep hearing about &quot;the promise&quot; and &quot;achieving quantum supremacy&quot; (again!), but is there a real example of a quantum machine doing something useful in real life?",https://news.ycombinator.com/item?id=47227127,discussion,discussion,0,
45085615,"Latest numbers are about 1e6 qubits with 1e-4 error rate:  https:&#x2F;&#x2F;arxiv.org&#x2F;abs&#x2F;2505.15917 . Gates (in the sense the OP means) is harder to quantify in the error corrected context once you compile to the operations that are native to your code. Total compute time of about a week assuming a 1MHz &quot;clock&quot; (code cycle time, for the experts). In some ways this is the harder metric to meet than the qubit numbers. Note that the magic of quantum error correction (exponential improvement in the error rate goes both ways): if you could get another 9 in qubit fidelity, you get a much larger improvement in qubit numbers. On the other hand, if you need to split your computation over several systems, things get much worse.",https://news.ycombinator.com/item?id=45085615,technical,technical,0,
22590714,Honeywell Signs Up JPMorgan Chase for a Breakthrough Quantum Computer,https://news.ycombinator.com/item?id=22590714,hype,hype,0,
38501668,Ask HN: Can qubits be written to crystals as diffraction patterns? Coherence time is the operative limit to SOTA QC Quantum Computing.<p>Holographic data storage already solves for binary digital data storage.<p>Aren&#x27;t diffraction patterns due to lattice irregularities effective wave functions?<p>Presumably holography would have already solved for quantum data storage if diffraction is a sufficient analog if a wave function?,https://news.ycombinator.com/item?id=38501668,technical,technical,0,
9579610,"It depends on what you mean by layman.  I found the book Quantum Computing Since Democritus by Scott Aaronson to be very easy to understand, but it does require some linear algebra and complex numbers.  I don&#x27;t think you can get a good overview of entanglement (where the madness lies) without that basic level. Check  http:&#x2F;&#x2F;www.scottaaronson.com&#x2F;democritus&#x2F;  and see if it works for you. Otherwise, you are in the realm of popularizers like John Gribbin, who I found entertaining but not very enlightening.",https://news.ycombinator.com/item?id=9579610,discussion,discussion,0,
9461518,"Bohmiian mechanics is a non-local hidden variable theory of Quantum Mechanics. Any result from traditional QM should hold with Bohmian Mechanics, including the ability to perform quantum computations. We have a reasonable certainty that QM is possible thanks to a Threshold Thereom  http:&#x2F;&#x2F;arxiv.org&#x2F;abs&#x2F;quant-ph&#x2F;9702029 . Additionally, it is quite easy to run algorithms with a small amount of qubits (5-10) that show that theory holds and should continue to hold as more qubits are added. It has become a scaling problem, which hopefully can be solved with time.",https://news.ycombinator.com/item?id=9461518,technical,technical,0,
9460902,Ask HN: How will Quantum computing change me as a developer? How should I change as a software developer if Quantum computing will be more prevalent?,https://news.ycombinator.com/item?id=9460902,discussion,discussion,0,
47319196,he&#x27;s been right about it. quantum supremacy was achieved in 2023 (but only for incredibly useless problems),https://news.ycombinator.com/item?id=47319196,discussion,discussion,0,
32195692,"&quot;Information stored in the phase is far more protected against errors than with alternative setups currently used in quantum computers. As a result, the information can exist without getting garbled for much longer, an important milestone for making quantum computing viable&quot;",https://news.ycombinator.com/item?id=32195692,hype,technical,1,Quoting a paper result about phase-based qubit storage and error protection. Specific technical claim from research.
45670953,"&gt; Quantum computing-enhanced NMR could become a powerful tool in drug discovery, helping determine how potential medicines bind to their targets, or in materials science for characterizing the molecular structure of new materials like polymers, battery components or even the materials that comprise our quantum bits (qubits) There is a section in the article about future real world application, but I feel like these articles about quantum &quot;breakthroughs&quot; are almost always deliberately packed with abstruse language. As a result I have no sense about whether these suggested real world applications are a few years away or 50+ years away. Does anyone?",https://news.ycombinator.com/item?id=45670953,technical,discussion,1,"Commenter asking for timeline estimates on drug-discovery applications. Community debate, not a claim."
9904667,"String theory often gets ragged on for not having any direct practical applications, which is certainly true. However, some of the mathematics developed by string theory is key in theoretical work in fields where theory and experiment have a much tighter bond. For example, topological quantum field theory[1] has found widespread important applications in quantum information, and it was pioneered by none other than Witten himself. This isn&#x27;t just on the theory side; experimentalists are looking at topological states of matter for a variety of applications, including quantum computing. [1]:  https:&#x2F;&#x2F;en.wikipedia.org&#x2F;wiki&#x2F;Topological_quantum_field_theo...",https://news.ycombinator.com/item?id=9904667,technical,technical,0,
36744348,"How the Quantum Computer Revolution Will Change Everything Michio Kaku, Neil DeG [video]",https://news.ycombinator.com/item?id=36744348,hype,hype,0,
